"ncm;nves;nves_nm;pais_origem;fob_kg_minimo_dolar_truncado;fob_kg_maximo_dolar_truncado;fob_kg_media_dolar_truncado;fob_kg_mediana_dolar_truncado;fob_kg_desvio_padrao_dolar_truncado;fob_kg_quartil1_truncado;fob_kg_quartil3_truncado;fob_ume_minimo_dolar_truncado;fob_ume_maximo_dolar_truncado;fob_ume_media_dolar_truncado;fob_ume_mediana_dolar_truncado;fob_ume_desvio_padrao_dolar_truncado;fob_ume_quartil1_truncado;fob_ume_quartil3_truncado;vmle_soma_dolar_truncado;peso_liq_soma_truncado;qtd_ume_soma_truncado;frete_minimo_dolar_truncado;frete_media_dolar_truncado;frete_mediana_dolar_truncado;frete_maximo_dolar_truncado;frete_desvio_padrao_dolar_truncado;seguro_minimo_dolar_truncado;seguro_media_dolar_truncado;seguro_mediana_dolar_truncado;seguro_maximo_dolar_truncado;seguro_desvio_padrao_dolar_truncado;ume"
"73181400;PO.7318    .AA.9999,PO.7318    .AB.9999,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Outros, PROCESSO DE FABRICAÇÃO: Outros, ACABAMENTO SUPERFICIAL: Outros;ESTADOS UNIDOS;5.02;1690.0;214.0;24.4;490.0;11.9;85.6;5.02;1690.0;214.0;24.4;490.0;11.9;85.6;13900.0;1140.0;1140.0;0.0;127.0;1.17;1430.0;398.0;0.0;0.166;0.01;1.8;0.41;Quilograma"
"73181400;PO.7318    .AA.9999,PO.7318    .AB.9999,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Outros, PROCESSO DE FABRICAÇÃO: Outros, ACABAMENTO SUPERFICIAL: Outros;FORMOSA (TAIWAN);5.75;26000.0;2630.0;55.7;8220.0;9.42;68.8;5.75;26000.0;2630.0;55.7;8220.0;9.42;68.8;4090.0;321.0;321.0;0.0;44.4;9.37;234.0;76.6;0.0;0.128;0.01;1.06;0.329;Quilograma"
"73181400;PO.7318    .AA.9999,PO.7318    .AB.9999,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Outros, PROCESSO DE FABRICAÇÃO: Outros, ACABAMENTO SUPERFICIAL: Outros;FRANCA;1.45;201.0;36.7;9.63;63.2;7.87;11.1;1.45;201.0;36.7;9.63;63.2;7.87;11.1;17700.0;2590.0;2590.0;0.0;17.9;5.02;82.1;27.2;0.0;0.254;0.13;1.31;0.379;Quilograma"
"73181400;PO.7318    .AA.9999,PO.7318    .AB.9999,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Outros, PROCESSO DE FABRICAÇÃO: Outros, ACABAMENTO SUPERFICIAL: Outros;ITALIA;2.76;2820.0;53.1;8.19;296.0;5.63;11.9;2.76;2820.0;53.1;8.19;296.0;5.63;11.9;67900.0;10500.0;10500.0;0.0;31.4;5.17;1470.0;148.0;0.0;0.163;0.05;1.55;0.31;Quilograma"
"73181400;PO.7318    .AA.9999,PO.7318    .AB.9999,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Outros, PROCESSO DE FABRICAÇÃO: Outros, ACABAMENTO SUPERFICIAL: Outros;JAPAO;3.74;588.0;98.7;38.2;166.0;15.8;61.7;3.74;588.0;98.7;38.2;166.0;15.8;61.7;1740.0;91.3;91.3;0.0;2.54;1.46;12.0;3.36;0.0;0.0334;0.0;0.17;0.0567;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;ALEMANHA;2.5;15300.0;261.0;15.0;1570.0;9.36;78.5;2.5;15300.0;261.0;15.0;1570.0;9.36;78.5;62500.0;4710.0;4710.0;0.0;26.6;1.63;487.0;72.6;0.0;0.862;0.01;68.9;6.99;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;CHINA, REPUBLICA POPULAR;0.0333;980.0;25.1;9.69;77.2;2.89;11.2;0.0333;980.0;25.1;9.69;77.2;2.89;11.2;274000.0;352000.0;352000.0;0.0;234.0;3.06;7200.0;956.0;0.0;0.966;0.04;23.1;3.43;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;COREIA (DO SUL), REPUBLICA DA;1.27;2030.0;181.0;10.0;585.0;7.76;18.4;1.27;2030.0;181.0;10.0;585.0;7.76;18.4;2810.0;250.0;250.0;0.0;33.8;5.46;192.0;59.5;0.0;0.12;0.0;0.66;0.232;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;ESTADOS UNIDOS;3.59;2600.0;172.0;54.5;395.0;21.6;149.0;3.59;2600.0;172.0;54.5;395.0;21.6;149.0;8910.0;510.0;510.0;0.0;34.6;1.19;490.0;93.6;0.0;0.32;0.01;8.14;1.25;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;FORMOSA (TAIWAN);1.69;1810.0;135.0;13.6;409.0;2.83;33.4;1.69;1810.0;135.0;13.6;409.0;2.83;33.4;5330.0;1050.0;1050.0;0.0;17.1;2.66;142.0;37.4;0.0;0.139;0.0;2.95;0.58;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;FRANCA;3.75;1010.0;272.0;10.3;455.0;9.41;341.0;3.75;1010.0;272.0;10.3;455.0;9.41;341.0;1660.0;61.5;61.5;0.13;0.925;0.765;1.83;0.593;0.0;0.0237;0.015;0.06;0.0272;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;INDIA;1.3;7.71;3.56;2.64;2.61;1.73;4.44;1.3;7.71;3.56;2.64;2.61;1.73;4.44;1120.0;631.0;631.0;11.6;77.5;66.9;153.0;57.3;0.02;0.554;0.57;1.16;0.524;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;ITALIA;3.42;3580.0;140.0;7.58;565.0;5.85;21.2;3.42;3580.0;140.0;7.58;565.0;5.85;21.2;19900.0;3870.0;3870.0;0.03;20.3;10.0;235.0;38.9;0.0;0.128;0.025;1.58;0.289;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;JAPAO;1.15;2380.0;34.0;6.42;182.0;4.1;10.5;1.15;2380.0;34.0;6.42;182.0;4.1;10.5;66600.0;9190.0;9190.0;0.0;8.75;2.76;110.0;17.1;0.0;0.178;0.02;3.83;0.484;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;REINO UNIDO;8.11;8490.0;1300.0;39.5;3170.0;19.7;286.0;8.11;8490.0;1300.0;39.5;3170.0;19.7;286.0;880.0;28.4;28.4;0.67;36.1;2.82;211.0;77.6;0.0;0.108;0.0;0.59;0.221;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;SUECIA;3.55;256.0;28.9;12.8;45.1;9.51;26.6;3.55;256.0;28.9;12.8;45.1;9.51;26.6;48000.0;2120.0;2120.0;0.01;20.8;5.48;342.0;56.6;0.0;0.379;0.06;2.21;0.632;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;SUICA;5.57;824.0;200.0;57.6;349.0;56.5;58.4;5.57;824.0;200.0;57.6;349.0;56.5;58.4;1270.0;23.4;23.4;0.43;4.27;2.05;15.4;6.31;0.0;0.026;0.01;0.1;0.0421;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;TAILANDIA;2.99;10.0;6.77;7.48;1.76;6.62;7.53;2.99;10.0;6.77;7.48;1.76;6.62;7.53;6850.0;975.0;975.0;0.0;34.1;37.2;87.4;25.6;0.0;0.143;0.135;0.31;0.103;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Sem tratamento;TCHECA, REPUBLICA;6.6;670.0;120.0;25.1;200.0;7.46;137.0;6.6;670.0;120.0;25.1;200.0;7.46;137.0;3840.0;338.0;338.0;0.17;14.4;15.8;40.4;12.3;0.0;0.0486;0.04;0.19;0.0443;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;ALEMANHA;0.0537;2820.0;98.0;18.0;322.0;9.89;56.7;0.0537;2820.0;98.0;18.0;322.0;9.89;56.7;67700.0;4350.0;4350.0;0.0;50.5;2.56;2550.0;239.0;0.0;1.96;0.03;149.0;14.2;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;CHINA, REPUBLICA POPULAR;0.0637;3000.0;33.3;7.5;145.0;3.32;27.7;0.0637;3000.0;33.3;7.5;145.0;3.32;27.7;821000.0;561000.0;561000.0;0.0;98.0;5.43;6320.0;456.0;0.0;0.721;0.01;106.0;5.34;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;COREIA (DO SUL), REPUBLICA DA;1.21;320.0;22.8;4.71;69.4;3.4;8.22;1.21;320.0;22.8;4.71;69.4;3.4;8.22;201000.0;44200.0;44200.0;0.03;213.0;9.66;1750.0;443.0;0.0;0.697;0.03;5.94;1.52;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;ESPANHA;1.99;593.0;135.0;24.2;189.0;7.44;192.0;1.99;593.0;135.0;24.2;189.0;7.44;192.0;15600.0;618.0;618.0;0.03;49.1;19.6;375.0;103.0;0.0;0.939;0.25;3.84;1.31;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;ESTADOS UNIDOS;1.25;23800.0;685.0;39.8;3520.0;13.7;140.0;1.25;23800.0;685.0;39.8;3520.0;13.7;140.0;57000.0;2580.0;2580.0;0.0;30.4;1.41;625.0;76.6;0.0;0.184;0.02;2.83;0.428;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;FORMOSA (TAIWAN);1.81;821.0;60.7;12.6;160.0;4.63;29.4;1.81;821.0;60.7;12.6;160.0;4.63;29.4;9700.0;1210.0;1210.0;0.0;31.7;12.2;335.0;62.1;0.0;0.384;0.01;1.94;0.591;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;INDIA;5.16;770.0;94.7;10.0;253.0;6.83;15.0;5.16;770.0;94.7;10.0;253.0;6.83;15.0;2010.0;281.0;281.0;0.51;10.9;2.42;65.1;20.9;0.0;0.268;0.02;1.51;0.505;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;ITALIA;0.575;85.0;16.3;7.19;23.0;2.08;14.4;0.575;85.0;16.3;7.19;23.0;2.08;14.4;17400.0;1820.0;1820.0;0.0;34.0;14.6;264.0;52.8;0.0;0.122;0.01;1.13;0.292;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;JAPAO;0.592;1200.0;25.3;6.79;103.0;4.48;10.4;0.592;1200.0;25.3;6.79;103.0;4.48;10.4;96400.0;17000.0;17000.0;0.0;47.0;4.45;2530.0;226.0;0.0;0.727;0.045;42.2;3.99;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;POLONIA, REPUBLICA DA;7.02;56.8;16.9;12.7;17.8;7.34;13.7;7.02;56.8;16.9;12.7;17.8;7.34;13.7;2850.0;301.0;301.0;0.16;209.0;4.04;972.0;371.0;0.0;0.127;0.12;0.28;0.109;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;REINO UNIDO;6.25;1690.0;278.0;58.6;485.0;18.5;145.0;6.25;1690.0;278.0;58.6;485.0;18.5;145.0;4820.0;40.2;40.2;0.01;22.2;0.18;247.0;58.9;0.0;0.122;0.01;1.03;0.275;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;SUECIA;0.39;378.0;52.3;27.2;74.8;11.4;64.1;0.39;378.0;52.3;27.2;74.8;11.4;64.1;9650.0;415.0;415.0;0.01;5.07;0.9;49.7;10.2;0.0;0.06;0.0;0.59;0.156;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;SUICA;24.1;407.0;161.0;65.1;173.0;30.9;280.0;24.1;407.0;161.0;65.1;173.0;30.9;280.0;11600.0;29.5;29.5;0.0;34.9;0.87;157.0;68.6;0.0;23.2;0.0;116.0;51.9;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;TAILANDIA;4.03;90.6;11.3;5.45;17.8;5.31;6.03;4.03;90.6;11.3;5.45;17.8;5.31;6.03;1940.0;224.0;224.0;0.0;11.1;1.07;62.2;15.7;0.0;0.0866;0.0;0.79;0.187;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Galvanização;VIETNA;3.92;162.0;19.4;9.23;38.3;5.0;14.2;3.92;162.0;19.4;9.23;38.3;5.0;14.2;3380.0;334.0;334.0;0.04;42.3;24.4;158.0;48.2;0.0;0.188;0.07;1.74;0.42;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Outros;ALEMANHA;1.06;623.0;33.0;11.2;94.3;7.64;19.0;1.06;623.0;33.0;11.2;94.3;7.64;19.0;51300.0;5950.0;5950.0;0.0;34.0;4.61;664.0;86.9;0.0;0.0968;0.03;2.02;0.246;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Outros;CHINA, REPUBLICA POPULAR;0.11;2620.0;57.9;12.0;240.0;3.35;32.1;0.11;2620.0;57.9;12.0;240.0;3.35;32.1;226000.0;41500.0;41500.0;0.0;79.4;12.2;1280.0;206.0;0.0;0.716;0.03;24.5;2.66;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Outros;ESPANHA;7.39;43.1;14.4;11.7;8.01;11.1;15.7;7.39;43.1;14.4;11.7;8.01;11.1;15.7;21200.0;1310.0;1310.0;0.17;295.0;1.55;3060.0;685.0;0.0;0.0108;0.0;0.09;0.0235;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Outros;ESTADOS UNIDOS;0.0;2850.0;110.0;23.4;365.0;11.5;46.8;0.0;2850.0;110.0;23.4;365.0;11.5;46.8;11000.0;704.0;704.0;0.0;51.2;2.3;590.0;116.0;0.0;0.223;0.01;7.05;0.906;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Outros;FORMOSA (TAIWAN);3.23;139.0;55.2;10.9;59.2;6.81;127.0;3.23;139.0;55.2;10.9;59.2;6.81;127.0;11200.0;1420.0;1420.0;0.0;30.7;1.81;256.0;61.8;0.0;0.0887;0.0;1.32;0.253;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Outros;FRANCA;0.00984;88.0;24.2;21.3;26.8;8.1;29.7;0.00984;88.0;24.2;21.3;26.8;8.1;29.7;17100.0;1850.0;1850.0;0.03;326.0;9.36;2580.0;849.0;0.0;2.82;0.03;24.3;8.05;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Outros;INDIA;4.0;5400.0;935.0;38.5;2180.0;7.51;108.0;4.0;5400.0;935.0;38.5;2180.0;7.51;108.0;169.0;10.4;10.4;0.0;20.2;9.93;77.9;29.8;0.0;0.00166;0.0;0.01;0.00408;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Outros;ITALIA;0.345;186.0;21.2;7.25;38.2;6.02;17.1;0.345;186.0;21.2;7.25;38.2;6.02;17.1;23400.0;2250.0;2250.0;0.01;37.1;11.8;290.0;58.7;0.0;0.192;0.02;4.62;0.746;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Outros;JAPAO;5.15;405.0;27.5;6.71;65.6;5.67;7.79;5.15;405.0;27.5;6.71;65.6;5.67;7.79;448000.0;66300.0;66300.0;0.0;294.0;15.2;2530.0;490.0;0.0;4.49;0.804;31.9;6.67;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Outros;REINO UNIDO;24.6;56100.0;11300.0;110.0;25000.0;29.0;452.0;24.6;56100.0;11300.0;110.0;25000.0;29.0;452.0;42900.0;3.73;3.73;0.0;3.99;0.33;16.7;7.2;0.0;5.55;0.02;27.7;12.3;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0001,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Sem tratamento, ACABAMENTO SUPERFICIAL: Outros;TURQUIA;1.61;10.6;7.69;9.09;3.36;6.04;10.2;1.61;10.6;7.69;9.09;3.36;6.04;10.2;1080.0;213.0;213.0;0.0;7.08;2.26;37.6;13.6;0.0;0.0542;0.0;0.38;0.143;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0002,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Cementação, ACABAMENTO SUPERFICIAL: Sem tratamento;ALEMANHA;5.25;85.5;22.1;8.97;27.7;7.1;16.3;5.25;85.5;22.1;8.97;27.7;7.1;16.3;14000.0;1670.0;1670.0;0.0;29.0;9.89;132.0;42.8;0.0;0.288;0.25;0.83;0.291;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0002,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Cementação, ACABAMENTO SUPERFICIAL: Galvanização;ALEMANHA;13.3;58.9;30.9;29.4;16.6;14.5;48.1;13.3;58.9;30.9;29.4;16.6;14.5;48.1;10100.0;427.0;427.0;0.01;9.85;0.54;68.9;18.4;0.0;0.123;0.0;1.62;0.389;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0002,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Cementação, ACABAMENTO SUPERFICIAL: Galvanização;CHINA, REPUBLICA POPULAR;0.0557;222.0;9.8;4.47;17.4;2.8;8.35;0.0557;222.0;9.8;4.47;17.4;2.8;8.35;446000.0;342000.0;342000.0;0.03;182.0;6.95;6450.0;808.0;0.0;2.66;0.0;159.0;15.8;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0002,PO.7318    .AC.0002;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Cementação, ACABAMENTO SUPERFICIAL: Galvanização;ITALIA;3.85;115.0;17.0;12.3;27.7;3.9;16.0;3.85;115.0;17.0;12.3;27.7;3.9;16.0;905.0;81.6;81.6;0.01;15.3;0.33;216.0;55.6;0.0;0.00333;0.0;0.03;0.00816;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0002,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Cementação, ACABAMENTO SUPERFICIAL: Outros;CHINA, REPUBLICA POPULAR;0.57;6000.0;141.0;4.78;873.0;3.33;15.1;0.57;6000.0;141.0;4.78;873.0;3.33;15.1;30400.0;31000.0;31000.0;0.0;121.0;6.45;1840.0;379.0;0.0;0.0474;0.01;0.59;0.0991;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0002,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Cementação, ACABAMENTO SUPERFICIAL: Outros;ESTADOS UNIDOS;1.53;37.6;14.4;6.99;13.9;5.21;27.0;1.53;37.6;14.4;6.99;13.9;5.21;27.0;12700.0;739.0;739.0;1.23;28.7;14.3;125.0;38.0;0.0;0.997;0.09;7.98;2.48;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0002,PO.7318    .AC.9999;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Cementação, ACABAMENTO SUPERFICIAL: Outros;JAPAO;8.53;14.7;10.9;10.3;2.66;9.75;11.5;8.53;14.7;10.9;10.3;2.66;9.75;11.5;576.0;59.5;59.5;0.15;4.75;4.42;10.0;5.3;0.0;0.11;0.08;0.28;0.136;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0003,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Têmpera/revenimento, ACABAMENTO SUPERFICIAL: Sem tratamento;ALEMANHA;4.47;232.0;33.5;17.1;44.1;9.63;27.8;4.47;232.0;33.5;17.1;44.1;9.63;27.8;28000.0;2360.0;2360.0;0.0;9.43;0.955;129.0;21.3;0.0;0.194;0.01;1.63;0.373;Quilograma"
"73181500;PO.7318    .AA.0001,PO.7318    .AB.0003,PO.7318    .AC.0001;MATÉRIA PRIMA BASE: Aço baixo carbono, PROCESSO DE FABRICAÇÃO: Têmpera/revenimento, ACABAMENTO SUPERFICIAL: Sem tratamento;CHINA, REPUBLICA POPULAR;0.514;33300.0;682.0;22.7;4570.0;9.24;57.5;0.514;33300.0;682.0;22.7;4570.0;9.24;57.5;31800.0;23400.0;23400.0;0.0;21.2;2.92;242.0;45.9;0.0;0.569;0.02;12.1;1.91;Quilograma"
